,reviewtext,reviewdate,reviewrating,reviewview,reviewlikes,Links,brand
543,"So good car Internet directed features are so cool. The only feedback is, sunroof is not there, best in the class SUV, very comfortable, ground clearance is also very good, interiors are such awesome. Console tends to be very high at performance, lastly as the name suggests it behaves totally as hector talks in a bullying way.
Read More"," Aug 12, 2019  ",4, 7945 Views,4,https://www.cardekho.com/mg/hector/user-reviews/10,MG Hector
544,"Owned MG Hector sharp diesel. Drove more than 2000 km in last 20 day. Awesome long drive SUV. SAFE, POWERFUL, COMFORTABLE and LATEST SUV. There are some issues but it is meant to rule Highways.
Read More"," Aug 12, 2019  ",5, 6729 Views,1,https://www.cardekho.com/mg/hector/user-reviews/10,MG Hector
545,"If you are planning for a luxurious ride & value for money vehicle then this SUV is the best & beast of all. Against Toyota Fortuner, Tata Harrier, Renault Duster, Mahindra XUV 300, etc. Looks & comfort features including gives you a profound & deep satisfaction. The latest technology will give you a young generation feeling with all on a voice com...Read More"," Aug 12, 2019  ",5, 1030 Views,0,https://www.cardekho.com/mg/hector/user-reviews/10,MG Hector
546,"This is car looks awesome. I suggest it to somebody who wants to buy a car. The model of this car is beautiful with a wild look.
"," Aug 11, 2019  ",5, 25 Views,0,https://www.cardekho.com/mg/hector/user-reviews/10,MG Hector
547,"This car is awesome as it is fully loaded with features with a voice assistant. The sunroof, audio and video player is simply great. The best car in this segment.
"," Aug 13, 2019  ",5, 33 Views,1,https://www.cardekho.com/mg/hector/user-reviews/10,MG Hector
548,"MG Hector is a good vehicle with less fuel consumption. The features are extraordinary.
"," Aug 13, 2019  ",5, 34 Views,0,https://www.cardekho.com/mg/hector/user-reviews/10,MG Hector
549,"It is a very nice car with high-level technology and great interior and exterior. It is the best car.
"," Aug 12, 2019  ",5, 27 Views,0,https://www.cardekho.com/mg/hector/user-reviews/10,MG Hector
550,"MG Hector - Love the car fully loaded with features, looking awesome and the driving experience great with powerful performance.
"," Aug 12, 2019  ",5, 25 Views,0,https://www.cardekho.com/mg/hector/user-reviews/10,MG Hector
551,"Bought the Jeep Compass sport in august 2018. From Khatwani motors, Jabalpur. It is more of an SUV than a soft-roader. It has patchy dynamics but is a well-finished model...Read More"," Oct 08, 2019  ",4, 4512 Views,NA,https://www.cardekho.com/jeep/compass,Jeep Compass
552,"It's a great car. I have a Jeep Compass 2018 is a limited manual car. It was my dream to own. Till date, I haven't faced any problem. The power, handling, luxury feel, ev...Read More"," Dec 02, 2019  ",5, 363 Views,NA,https://www.cardekho.com/jeep/compass,Jeep Compass
553,"Jeep Compass is the most efficient car, elegantly designed, and most powerful car in this segment, compared to Harrier, Creta this is the most efficient and it's the best...Read More"," Sep 22, 2019  ",5, 188 Views,NA,https://www.cardekho.com/jeep/compass,Jeep Compass
554,"Too many issues with the clutch plates and 2.0 liters Fiat-sourced diesel engine is problematic and compelled me to get the clutch plates changed twice in just 4000kms.
"," Dec 07, 2019  ",1, 79 Views,NA,https://www.cardekho.com/jeep/compass,Jeep Compass
555,"Its been nearly 2 years of my Jeep Compass limited edition and I must say, it's just a completely fantastic car. The features are very good. Loved this car and its value ...Read More"," Dec 03, 2019  ",5, 190 Views,NA,https://www.cardekho.com/jeep/compass,Jeep Compass
556,"I suggest Jeep Compass 1.4 Longitude option for a man looking for a perfect value for money. It has all features comparing to the top end model with 7-speed automatic transmission.
Read More"," May 20, 2019  ",5, 603 Views,5,https://www.cardekho.com/jeep/compass/user-reviews/2,Jeep Compass
557,"CAR... OMG ITS A BEAST...It's NOT JUST A CAR IT IS AN ULTIMATE ROARER......THE POWER, THE HANDLING, THE SUSPENSIONS, THE LOOKS, THE BODY....IT'S TOTALLY AN AMAZING BEAUTY AND A BEAST.....IT IS MORE THAN THE BEST...LOVE THIS CAR.....ITS INTERIORS ARE AMAZING...IT GIVES A FEEL OF THE MOST EXPENSIVE CARS, LUXURIOUS AND COMFORTABLE. ALSO, IT HAS AN OUT...Read More"," May 10, 2019  ",5, 95 Views,3,https://www.cardekho.com/jeep/compass/user-reviews/2,Jeep Compass
558,"Pure driving pleasure. The vehicle is incomparable to any of it?s class. 173ps of horse power kills it all. Top speed at 205kmph, the torque and speed are enormous after second gear. A very stable vehicle at high speeds and McPherson strut shock absorbers just smoothens the ride at all terrain. If you looking up for a long drive this vehicle is jus...Read More"," May 12, 2019  ",5, 116 Views,3,https://www.cardekho.com/jeep/compass/user-reviews/2,Jeep Compass
559,"I have purchased Jeep Compass automatic last August and it has been wonderful experience till now be it its performance features drivability and comfort level everything is top notch and I would say pricing is quite impressive too. I am very much satisfied with the SUV overall and recommend it for purchase.
Read More"," Jun 02, 2019  ",5, 74 Views,0,https://www.cardekho.com/jeep/compass/user-reviews/2,Jeep Compass
560,"It's is the best SUV car the best in segment and powerful I had a great experience and it's not a car it's a human thing.
"," May 25, 2019  ",5, 44 Views,2,https://www.cardekho.com/jeep/compass/user-reviews/2,Jeep Compass
561,"am regretfully informing you that the jeep compass longitude petrol, I purchased on 26 February 2019 from your agency is showing electrical fault ''BREK LIGHT OUT '' FROM THE DAY IT DELIVERED I manage d to send the vehicle twice pathway from Bhopal to your workshop but unfortunately they failed to rectify the problem as the backlights are still not...Read More"," May 17, 2019  ",2, 150 Views,9,https://www.cardekho.com/jeep/compass/user-reviews/2,Jeep Compass
562,"We bought a Jeep Compass in Jan 2018. Its May 2019 and the battery died. There is no warranty! I'm shocked! Does battery die in a 1.5 yrs? We have had a Honda city for 12 yrs now and never had issues. Don't buy the Jeep unless you are willing to sign up for battery failure in a yr!!! Apparently, it's a common problem!!!! Also, any part issues — be ...Read More"," May 13, 2019  ",1, 149 Views,10,https://www.cardekho.com/jeep/compass/user-reviews/2,Jeep Compass
563,"In Love with confidence Jeep Compass gives when driving at high-speed due to its exceptional Control & its safety technologies which help in controlling the vehicle at all possible conditions. Now, as it is a Jeep, so I do take it for weekend trails, where its off road capability is really amazing. I Own the limited Plus 4×4 variant which has every...Read More"," May 10, 2019  ",5, 83 Views,4,https://www.cardekho.com/jeep/compass/user-reviews/2,Jeep Compass
564,"An absolute beast. Love the car in every aspect. Has a powerful engine and great drivability. The material used in the interiors is of absolutely premium quality. If you're looking for a great quality car and are really passionate about what you drive, go for Jeep Compass without any second thought.
Read More"," Jun 06, 2019  ",5, 68 Views,2,https://www.cardekho.com/jeep/compass/user-reviews/2,Jeep Compass
565,"The car is ""Jack of all trades"" 18'inch wheelbase, EBV instead of the handbrake is superior Panoramic sunroof is lovely if you want speed, style, stability all in one go for jeep compass limited plus 4*4
Read More"," Jun 05, 2019  ",4, 59 Views,0,https://www.cardekho.com/jeep/compass/user-reviews/2,Jeep Compass
566,"It is an amazing car, perfect for Indian roads. Features of the car are amazing. Design, premium luxury, good making, safety, good mileage, 4×4 power, good feel of an off-road drive, very strong body. This car is suitable for all age person, good handling for girls, good seats, amazing leg space, amazing light design, good small works. 
Read More"," Apr 12, 2019  ",5, 181 Views,1,https://www.cardekho.com/jeep/compass/user-reviews/2,Jeep Compass
567,"The buying experience wasn't as expected. The car, however, was a different story. It has the looks which draw passerby's attention, very fun to drive due to the amount of power and torque available on hand. The build quality is commendable (both exterior and interior), far better than cars in the same segment. The numerous small features give a go...Read More"," Apr 19, 2019  ",4, 647 Views,2,https://www.cardekho.com/jeep/compass/user-reviews/2,Jeep Compass
568,"Awesome car. Best SUV to drive in the price range. Built quality is very solid and a quick peppy engine.
"," Apr 17, 2019  ",4, 41 Views,0,https://www.cardekho.com/jeep/compass/user-reviews/2,Jeep Compass
569,"A beautiful machine to drive in. With power and smooth engine, you don't feel like getting out of the car.
"," Apr 16, 2019  ",5, 41 Views,0,https://www.cardekho.com/jeep/compass/user-reviews/2,Jeep Compass
570,"I was impressed with the design. Still have a dream, that one day I will be the owner of this muscle.
"," Apr 16, 2019  ",5, 39 Views,0,https://www.cardekho.com/jeep/compass/user-reviews/2,Jeep Compass
571,"Jeep compass limited plus is a very nice SUV. It looks like a muscular and top class car. The car's make and build quality is fantastic, you feel better during offroad. There are 50+ safety features in this car. There is a new feature of a panoramic sunroof, looks amazing. Car parking button is good.
Read More"," Apr 10, 2019  ",5, 100 Views,0,https://www.cardekho.com/jeep/compass/user-reviews/2,Jeep Compass
572,"Best car for Indian roads solid build and strong looks comprehends together to make the machine irresistible to watch, drive quality above any other in this price range. Happy to be an owner of the Jeep Compass. feeling proud of my choice. 
Read More"," Apr 09, 2019  ",5, 80 Views,0,https://www.cardekho.com/jeep/compass/user-reviews/2,Jeep Compass
